customer_id,order_id,product_id,amount,ts,country,ts_parsed
10356,8191,174,68.54,2023-07-24 05:50:18,NP,2023-07-24T05:50:18.000+05:45
10126,9164,164,425.77,2026-04-20 17:10:59,AU,2026-04-20T17:10:59.000+05:45
10062,12671,300,44.56,2025-06-26 19:12:24,NP,2025-06-26T19:12:24.000+05:45
10040,13342,422,3.58,2023-04-17 01:01:00,IN,2023-04-17T01:01:00.000+05:45
10215,13689,67,55.11,2023-01-29 21:53:56,NP,2023-01-29T21:53:56.000+05:45
10481,13757,401,87.81,2023-09-27 22:18:31,IN,2023-09-27T22:18:31.000+05:45
10454,14328,4,10.13,2025-09-21 23:04:34,DE,2025-09-21T23:04:34.000+05:45
10313,14389,315,209.87,2026-06-15 22:01:29,IN,2026-06-15T22:01:29.000+05:45
10317,14860,52,77.27,2023-05-01 06:03:17,AU,2023-05-01T06:03:17.000+05:45
10214,15582,186,113.82,2025-08-27 05:14:29,AU,2025-08-27T05:14:29.000+05:45
10417,15940,204,90.74,2024-12-27 15:09:42,NP,2024-12-27T15:09:42.000+05:45
10317,20210,49,48.72,2024-03-30 13:06:12,NP,2024-03-30T13:06:12.000+05:45
10157,21429,113,44.58,2024-04-12 11:23:49,NP,2024-04-12T11:23:49.000+05:45
10225,21564,81,79.02,2023-04-15 01:55:57,NP,2023-04-15T01:55:57.000+05:45
10481,21585,445,66.94,2025-06-11 20:36:34,NP,2025-06-11T20:36:34.000+05:45
10388,22295,156,10.55,2023-07-16 00:20:46,GB,2023-07-16T00:20:46.000+05:45
10332,23091,208,148.02,2024-08-29 01:00:20,AU,2024-08-29T01:00:20.000+05:45
10349,23854,131,204.67,2023-12-10 18:28:30,NP,2023-12-10T18:28:30.000+05:45
10064,24106,482,13.81,2025-05-21 03:29:05,US,2025-05-21T03:29:05.000+05:45
10049,24818,352,39.94,2024-01-21 07:42:51,US,2024-01-21T07:42:51.000+05:45
10145,25003,478,330.48,2023-05-03 05:50:08,NP,2023-05-03T05:50:08.000+05:45
10367,25337,436,60.16,2024-05-02 14:53:42,NP,2024-05-02T14:53:42.000+05:45
10385,25343,447,82.13,2025-06-28 02:01:41,AU,2025-06-28T02:01:41.000+05:45
10357,25874,8,126.35,2025-04-17 17:42:11,NP,2025-04-17T17:42:11.000+05:45
10005,25932,175,158.34,2026-05-23 01:08:06,NP,2026-05-23T01:08:06.000+05:45
10014,27823,184,33.49,2025-06-27 01:13:43,AU,2025-06-27T01:13:43.000+05:45
10233,27994,488,19.13,2024-01-08 06:31:19,NP,2024-01-08T06:31:19.000+05:45
10240,28030,362,367.94,2023-05-21 07:06:52,NP,2023-05-21T07:06:52.000+05:45
10208,29069,11,23.91,2024-05-29 12:38:55,NP,2024-05-29T12:38:55.000+05:45
10102,29252,94,142.8,2023-03-07 11:44:49,GB,2023-03-07T11:44:49.000+05:45
10223,29292,73,236.94,2026-01-20 22:34:55,IN,2026-01-20T22:34:55.000+05:45
10394,30268,425,11.22,2025-05-16 20:39:01,NP,2025-05-16T20:39:01.000+05:45
10035,30730,426,141.09,2023-09-15 12:36:38,US,2023-09-15T12:36:38.000+05:45
10418,31784,55,18.98,2024-02-01 12:31:46,JP,2024-02-01T12:31:46.000+05:45
10315,32299,279,15.8,2024-10-27 10:57:49,IN,2024-10-27T10:57:49.000+05:45
10323,33242,376,4.19,2024-01-17 10:21:28,GB,2024-01-17T10:21:28.000+05:45
10196,34331,253,24.16,2023-10-18 09:31:43,NP,2023-10-18T09:31:43.000+05:45
10336,34655,40,25.14,2025-03-12 12:33:31,NP,2025-03-12T12:33:31.000+05:45
10135,35290,118,127.51,2024-01-20 23:56:28,AU,2024-01-20T23:56:28.000+05:45
10246,35411,197,59.21,2025-09-29 07:44:43,NP,2025-09-29T07:44:43.000+05:45
10058,36127,85,23.29,2025-02-07 00:41:46,NP,2025-02-07T00:41:46.000+05:45
10097,38291,434,14.73,2023-07-24 01:09:30,IN,2023-07-24T01:09:30.000+05:45
10436,38509,497,53.19,2023-02-20 01:27:48,US,2023-02-20T01:27:48.000+05:45
10282,38897,258,10.43,2023-11-24 02:09:11,NP,2023-11-24T02:09:11.000+05:45
10061,40433,496,81.14,2026-02-16 04:24:26,NP,2026-02-16T04:24:26.000+05:45
10420,41518,374,171.85,2023-02-02 15:29:18,NP,2023-02-02T15:29:18.000+05:45
10145,42000,370,198.03,2023-06-09 18:06:07,US,2023-06-09T18:06:07.000+05:45
10143,42029,69,20.15,2024-03-30 03:34:14,JP,2024-03-30T03:34:14.000+05:45
10144,42215,86,46.05,2023-07-11 10:16:22,JP,2023-07-11T10:16:22.000+05:45
10439,42781,455,105.93,2025-07-26 12:36:10,US,2025-07-26T12:36:10.000+05:45
10358,46132,267,127.5,2026-06-14 22:23:03,BR,2026-06-14T22:23:03.000+05:45
10256,46425,53,5.19,2025-10-10 12:57:47,JP,2025-10-10T12:57:47.000+05:45
10187,48602,137,39.95,2023-03-19 16:45:20,AU,2023-03-19T16:45:20.000+05:45
10169,49432,143,22.31,2024-06-13 09:38:55,BR,2024-06-13T09:38:55.000+05:45
10362,49922,390,157.94,2024-05-23 11:22:18,NP,2024-05-23T11:22:18.000+05:45
10058,50680,218,41.95,2025-11-17 19:33:01,NP,2025-11-17T19:33:01.000+05:45
10226,50775,386,40.34,2025-07-29 18:24:30,NP,2025-07-29T18:24:30.000+05:45
10282,51219,158,34.39,2023-03-19 08:32:15,NP,2023-03-19T08:32:15.000+05:45
10020,51529,347,4.84,2023-11-04 07:18:47,US,2023-11-04T07:18:47.000+05:45
10496,57256,300,37.2,2026-06-21 05:19:11,AU,2026-06-21T05:19:11.000+05:45
10425,58612,33,9.91,2026-03-25 16:00:31,BR,2026-03-25T16:00:31.000+05:45
10315,61116,37,81.99,2025-04-17 18:04:38,NP,2025-04-17T18:04:38.000+05:45
10063,61210,198,45.16,2024-05-28 13:53:26,IN,2024-05-28T13:53:26.000+05:45
10274,61977,254,99.2,2025-03-10 13:15:21,NP,2025-03-10T13:15:21.000+05:45
10379,62408,208,75.36,2026-02-10 03:43:13,NP,2026-02-10T03:43:13.000+05:45
10321,63407,472,30.58,2023-09-22 02:25:39,NP,2023-09-22T02:25:39.000+05:45
10086,66304,500,179.56,2023-04-10 03:52:14,NP,2023-04-10T03:52:14.000+05:45
10293,66346,302,16.63,2024-01-30 11:09:26,NP,2024-01-30T11:09:26.000+05:45
10275,68034,349,29.89,2024-08-17 18:15:06,NP,2024-08-17T18:15:06.000+05:45
10185,68457,383,154.78,2023-09-11 20:04:08,NP,2023-09-11T20:04:08.000+05:45
10398,69571,117,96.23,2023-10-08 23:03:19,GB,2023-10-08T23:03:19.000+05:45
10153,69914,277,69.04,2025-03-31 03:54:42,NP,2025-03-31T03:54:42.000+05:45
10221,70841,383,67.97,2023-01-16 11:46:35,NP,2023-01-16T11:46:35.000+05:45
10211,71223,424,32.56,2023-10-26 11:03:23,BR,2023-10-26T11:03:23.000+05:45
10244,71581,475,188.2,2024-05-03 01:30:57,DE,2024-05-03T01:30:57.000+05:45
10481,71916,194,36.89,2023-04-24 14:36:01,NP,2023-04-24T14:36:01.000+05:45
10254,75902,193,3.16,2025-01-05 04:15:01,IN,2025-01-05T04:15:01.000+05:45
10171,76377,45,11.3,2023-02-26 18:35:46,GB,2023-02-26T18:35:46.000+05:45
10212,76691,322,19.12,2023-03-07 09:13:15,NP,2023-03-07T09:13:15.000+05:45
10090,77645,340,93.53,2023-09-28 06:51:19,NP,2023-09-28T06:51:19.000+05:45
10345,77838,180,316.01,2026-02-03 04:48:18,NP,2026-02-03T04:48:18.000+05:45
10462,77865,308,40.24,2023-09-20 13:13:29,IN,2023-09-20T13:13:29.000+05:45
10012,79284,85,9.32,2023-04-03 21:19:02,NP,2023-04-03T21:19:02.000+05:45
10195,82018,391,16.01,2023-01-31 04:20:20,NP,2023-01-31T04:20:20.000+05:45
10075,82950,326,23.98,2025-06-13 09:09:47,NP,2025-06-13T09:09:47.000+05:45
10433,83158,247,92.71,2024-03-15 11:41:46,NP,2024-03-15T11:41:46.000+05:45
10022,83393,154,47.82,2026-04-25 21:17:26,NP,2026-04-25T21:17:26.000+05:45
10498,83394,199,141.69,2026-06-06 01:13:21,AU,2026-06-06T01:13:21.000+05:45
10338,85801,296,159.51,2026-03-19 17:09:28,JP,2026-03-19T17:09:28.000+05:45
10005,86056,386,68.92,2026-04-28 16:05:56,NP,2026-04-28T16:05:56.000+05:45
10228,86609,259,318.7,2023-10-21 21:02:28,GB,2023-10-21T21:02:28.000+05:45
10219,86918,288,30.05,2026-01-09 17:29:28,NP,2026-01-09T17:29:28.000+05:45
10107,87578,92,6.2,2025-09-21 22:56:05,DE,2025-09-21T22:56:05.000+05:45
10364,87991,369,2.64,2025-05-17 17:51:38,NP,2025-05-17T17:51:38.000+05:45
10210,88251,349,5.02,2024-11-27 08:37:04,JP,2024-11-27T08:37:04.000+05:45
10251,88841,122,171.99,2023-11-15 15:04:33,NP,2023-11-15T15:04:33.000+05:45
10358,89153,379,39.51,2025-10-29 05:53:40,NP,2025-10-29T05:53:40.000+05:45
10132,89342,423,2.56,2023-10-18 17:49:44,AU,2023-10-18T17:49:44.000+05:45
10281,89748,302,146.69,2025-01-06 09:28:48,NP,2025-01-06T09:28:48.000+05:45
10121,90227,414,33.09,2025-02-13 19:00:24,DE,2025-02-13T19:00:24.000+05:45
10048,90918,119,1.5,2025-12-22 19:23:07,DE,2025-12-22T19:23:07.000+05:45
10139,92521,196,66.17,2023-10-19 02:24:16,DE,2023-10-19T02:24:16.000+05:45
10401,95008,31,32.52,2024-10-26 02:45:46,JP,2024-10-26T02:45:46.000+05:45
10393,95803,94,52.66,2026-03-08 04:43:25,NP,2026-03-08T04:43:25.000+05:45
10419,96508,287,54.58,2025-10-18 00:15:31,IN,2025-10-18T00:15:31.000+05:45
10344,96595,487,177.66,2025-10-03 05:08:30,NP,2025-10-03T05:08:30.000+05:45
10127,99415,108,153.72,2026-04-13 14:44:15,JP,2026-04-13T14:44:15.000+05:45
10079,99835,189,100.08,2023-12-29 09:34:38,DE,2023-12-29T09:34:38.000+05:45
10305,100024,60,269.59,2024-01-12 13:30:59,US,2024-01-12T13:30:59.000+05:45
10333,100118,431,118.67,2023-10-29 13:51:44,AU,2023-10-29T13:51:44.000+05:45
10381,103558,76,47.68,2024-01-20 11:08:11,IN,2024-01-20T11:08:11.000+05:45
10300,103561,283,27.09,2023-11-22 14:50:07,NP,2023-11-22T14:50:07.000+05:45
10476,105589,199,76.27,2023-12-01 10:37:50,NP,2023-12-01T10:37:50.000+05:45
10040,108371,112,22.1,2023-07-18 19:28:42,NP,2023-07-18T19:28:42.000+05:45
10006,108480,223,31.18,2025-07-12 20:47:57,NP,2025-07-12T20:47:57.000+05:45
10283,108793,13,135.51,2025-12-24 03:03:31,AU,2025-12-24T03:03:31.000+05:45
10079,110472,468,155.21,2025-08-22 09:17:54,DE,2025-08-22T09:17:54.000+05:45
10115,111322,234,49.91,2026-03-18 16:01:27,AU,2026-03-18T16:01:27.000+05:45
10244,111394,239,37.76,2024-12-27 13:28:55,NP,2024-12-27T13:28:55.000+05:45
10478,112027,478,13.6,2024-09-25 22:54:50,NP,2024-09-25T22:54:50.000+05:45
10166,112352,230,107.23,2025-01-17 05:18:43,NP,2025-01-17T05:18:43.000+05:45
10287,115730,315,75.67,2025-11-27 04:28:06,JP,2025-11-27T04:28:06.000+05:45
10266,116305,78,28.06,2023-12-04 09:45:50,GB,2023-12-04T09:45:50.000+05:45
10271,117902,374,152.5,2025-02-07 10:40:19,NP,2025-02-07T10:40:19.000+05:45
10288,118829,251,24.53,2025-06-06 15:25:53,NP,2025-06-06T15:25:53.000+05:45
10097,119539,435,4.07,2024-11-10 11:50:41,NP,2024-11-10T11:50:41.000+05:45
10085,119873,383,58.09,2026-06-22 04:03:49,JP,2026-06-22T04:03:49.000+05:45
10322,119882,75,211.17,2024-07-07 22:28:20,JP,2024-07-07T22:28:20.000+05:45
10480,120118,218,58.12,2024-06-12 11:16:42,US,2024-06-12T11:16:42.000+05:45
10230,120675,56,9.16,2023-03-27 20:56:55,NP,2023-03-27T20:56:55.000+05:45
10379,120676,441,18.43,2025-06-22 20:51:34,US,2025-06-22T20:51:34.000+05:45
10428,121360,346,50.29,2024-07-26 02:54:38,NP,2024-07-26T02:54:38.000+05:45
10439,123322,396,37.88,2026-06-16 08:05:39,NP,2026-06-16T08:05:39.000+05:45
10081,123471,72,12.88,2023-02-12 18:32:02,NP,2023-02-12T18:32:02.000+05:45
10123,123622,246,127.82,2026-03-29 11:07:01,DE,2026-03-29T11:07:01.000+05:45
10304,125272,281,72.74,2026-01-12 07:29:24,NP,2026-01-12T07:29:24.000+05:45
10042,125389,261,125.08,2023-03-23 19:33:32,NP,2023-03-23T19:33:32.000+05:45
10484,125749,394,3.72,2026-02-21 06:41:39,AU,2026-02-21T06:41:39.000+05:45
10406,126026,412,39.38,2023-09-14 06:31:02,IN,2023-09-14T06:31:02.000+05:45
10315,126705,229,18.12,2024-08-28 10:25:46,NP,2024-08-28T10:25:46.000+05:45
10004,127074,452,65.01,2023-02-18 05:12:01,JP,2023-02-18T05:12:01.000+05:45
10140,129201,463,134.52,2024-10-25 07:15:31,NP,2024-10-25T07:15:31.000+05:45
10045,130152,6,92.89,2023-01-07 02:11:56,BR,2023-01-07T02:11:56.000+05:45
10088,130330,103,117.47,2025-05-12 05:21:32,NP,2025-05-12T05:21:32.000+05:45
10422,130690,152,58.93,2025-06-17 06:21:02,NP,2025-06-17T06:21:02.000+05:45
10131,131755,394,32.11,2026-01-24 16:50:04,NP,2026-01-24T16:50:04.000+05:45
10272,133254,387,68.78,2024-11-26 15:30:04,AU,2024-11-26T15:30:04.000+05:45
10079,135715,116,43.58,2024-11-19 02:37:20,NP,2024-11-19T02:37:20.000+05:45
10031,136149,83,26.96,2026-05-10 23:22:13,NP,2026-05-10T23:22:13.000+05:45
10071,137014,301,325.91,2024-06-17 00:53:43,NP,2024-06-17T00:53:43.000+05:45
10027,137164,14,14.47,2026-02-15 17:28:54,US,2026-02-15T17:28:54.000+05:45
10407,137737,326,302.03,2023-12-25 18:36:26,NP,2023-12-25T18:36:26.000+05:45
10350,137950,494,119.53,2023-04-29 00:44:31,IN,2023-04-29T00:44:31.000+05:45
10341,138982,135,29.82,2024-09-30 08:14:02,US,2024-09-30T08:14:02.000+05:45
10481,139330,182,48.93,2025-07-13 09:48:41,GB,2025-07-13T09:48:41.000+05:45
10311,139545,237,165.09,2023-09-21 01:02:46,NP,2023-09-21T01:02:46.000+05:45
10116,140940,248,37.2,2023-09-01 21:44:03,NP,2023-09-01T21:44:03.000+05:45
10280,144030,215,33.84,2025-02-24 08:44:55,BR,2025-02-24T08:44:55.000+05:45
10341,146427,404,2.49,2026-02-02 13:27:28,NP,2026-02-02T13:27:28.000+05:45
10215,147003,451,23.62,2024-08-09 20:12:31,IN,2024-08-09T20:12:31.000+05:45
10160,147674,296,22.93,2024-03-18 02:07:08,NP,2024-03-18T02:07:08.000+05:45
10037,148640,143,13.45,2025-06-30 20:46:54,JP,2025-06-30T20:46:54.000+05:45
10491,148702,305,94.77,2024-04-08 17:23:03,BR,2024-04-08T17:23:03.000+05:45
10384,150813,389,10.24,2024-06-20 17:46:24,NP,2024-06-20T17:46:24.000+05:45
10172,152119,401,29.62,2025-11-21 01:24:01,NP,2025-11-21T01:24:01.000+05:45
10345,152450,96,15.83,2024-07-11 17:13:38,US,2024-07-11T17:13:38.000+05:45
10488,152460,200,26.75,2026-05-18 14:15:46,BR,2026-05-18T14:15:46.000+05:45
10169,153603,160,97.32,2023-04-25 19:12:49,NP,2023-04-25T19:12:49.000+05:45
10452,154702,174,63.31,2024-12-18 18:25:21,NP,2024-12-18T18:25:21.000+05:45
10033,155489,422,115.19,2023-01-30 18:05:37,JP,2023-01-30T18:05:37.000+05:45
10405,155788,87,119.78,2023-09-14 02:44:29,NP,2023-09-14T02:44:29.000+05:45
10435,156250,225,29.28,2024-04-13 11:20:43,NP,2024-04-13T11:20:43.000+05:45
10198,158634,60,64.3,2025-12-10 07:19:56,NP,2025-12-10T07:19:56.000+05:45
10403,161178,499,207.05,2024-03-18 22:34:55,NP,2024-03-18T22:34:55.000+05:45
10036,161337,293,91.59,2024-08-09 12:26:51,NP,2024-08-09T12:26:51.000+05:45
10368,161798,126,35.11,2023-07-20 17:09:31,NP,2023-07-20T17:09:31.000+05:45
10032,161924,332,41.7,2024-04-13 13:31:29,NP,2024-04-13T13:31:29.000+05:45
10304,163382,491,17.33,2024-08-02 10:01:17,NP,2024-08-02T10:01:17.000+05:45
10016,163700,214,443.16,2026-02-13 01:28:56,DE,2026-02-13T01:28:56.000+05:45
10116,164059,469,100.31,2025-08-16 21:42:34,NP,2025-08-16T21:42:34.000+05:45
10479,164752,344,24.29,2023-10-24 03:27:40,US,2023-10-24T03:27:40.000+05:45
10330,165578,270,67.39,2024-12-17 16:19:48,NP,2024-12-17T16:19:48.000+05:45
10419,165681,285,56.47,2023-01-25 16:55:25,GB,2023-01-25T16:55:25.000+05:45
10041,166508,141,31.05,2024-04-09 09:07:47,NP,2024-04-09T09:07:47.000+05:45
10277,168024,47,14.79,2026-01-26 05:47:57,GB,2026-01-26T05:47:57.000+05:45
10288,168762,78,130.38,2023-10-08 20:06:36,IN,2023-10-08T20:06:36.000+05:45
10091,169333,239,75.77,2023-09-06 18:29:56,NP,2023-09-06T18:29:56.000+05:45
10273,169744,107,3.68,2026-03-17 15:15:51,NP,2026-03-17T15:15:51.000+05:45
10421,171814,318,59.84,2023-03-09 09:37:15,DE,2023-03-09T09:37:15.000+05:45
10372,172890,223,98.28,2025-02-06 09:20:49,IN,2025-02-06T09:20:49.000+05:45
10299,173385,478,4.67,2023-08-06 01:27:20,NP,2023-08-06T01:27:20.000+05:45
10450,173520,321,19.15,2024-12-11 06:15:48,GB,2024-12-11T06:15:48.000+05:45
10314,174974,129,14.77,2026-04-02 20:31:28,NP,2026-04-02T20:31:28.000+05:45
10015,175067,187,29.42,2026-06-25 11:01:26,NP,2026-06-25T11:01:26.000+05:45
10186,175090,313,67.87,2024-10-27 04:39:39,NP,2024-10-27T04:39:39.000+05:45
10445,175311,181,61.68,2023-03-28 12:32:50,US,2023-03-28T12:32:50.000+05:45
10026,175453,488,258.25,2023-11-17 00:17:10,NP,2023-11-17T00:17:10.000+05:45
10464,176476,204,52.49,2025-10-03 06:37:49,NP,2025-10-03T06:37:49.000+05:45
10329,178737,331,285.64,2026-02-08 09:14:24,NP,2026-02-08T09:14:24.000+05:45
10314,179392,496,26.54,2023-09-16 08:19:09,NP,2023-09-16T08:19:09.000+05:45
10290,179493,394,101.34,2025-08-18 18:10:20,NP,2025-08-18T18:10:20.000+05:45
10139,180273,355,19.77,2023-05-14 06:22:17,NP,2023-05-14T06:22:17.000+05:45
10329,180274,123,9.75,2023-02-28 17:10:23,NP,2023-02-28T17:10:23.000+05:45
10139,181014,39,282.67,2023-09-21 09:51:06,NP,2023-09-21T09:51:06.000+05:45
10321,181094,35,62.98,2023-03-06 08:22:37,IN,2023-03-06T08:22:37.000+05:45
10169,182336,441,97.47,2024-10-17 02:15:27,DE,2024-10-17T02:15:27.000+05:45
10387,184960,41,32.48,2025-01-18 11:17:15,NP,2025-01-18T11:17:15.000+05:45
10365,185086,213,19.8,2023-04-09 22:21:01,US,2023-04-09T22:21:01.000+05:45
10075,185133,468,103.63,2023-06-07 06:16:24,AU,2023-06-07T06:16:24.000+05:45
10407,185262,337,9.7,2023-12-07 09:05:09,NP,2023-12-07T09:05:09.000+05:45
10298,185634,335,101.91,2025-04-06 16:48:07,NP,2025-04-06T16:48:07.000+05:45
10424,186200,163,21.0,2023-09-07 01:11:56,BR,2023-09-07T01:11:56.000+05:45
10081,187481,221,100.39,2023-09-13 11:13:08,IN,2023-09-13T11:13:08.000+05:45
10161,187513,475,5.41,2025-12-07 21:39:58,US,2025-12-07T21:39:58.000+05:45
10117,187575,281,42.8,2025-06-03 17:53:21,BR,2025-06-03T17:53:21.000+05:45
10243,187974,472,55.11,2023-12-19 17:01:12,NP,2023-12-19T17:01:12.000+05:45
10499,189726,92,7.89,2024-01-23 12:53:23,AU,2024-01-23T12:53:23.000+05:45
10262,190154,431,55.83,2024-03-08 08:17:34,NP,2024-03-08T08:17:34.000+05:45
10172,192616,233,6.69,2023-01-04 02:31:08,NP,2023-01-04T02:31:08.000+05:45
10239,192668,370,27.88,2025-12-17 14:15:45,AU,2025-12-17T14:15:45.000+05:45
10395,193172,500,149.35,2024-03-27 22:16:49,NP,2024-03-27T22:16:49.000+05:45
10372,194894,464,162.55,2023-04-18 22:17:23,NP,2023-04-18T22:17:23.000+05:45
10442,194906,30,3.67,2026-02-21 10:56:42,NP,2026-02-21T10:56:42.000+05:45
10078,195629,213,17.16,2026-05-24 16:41:03,IN,2026-05-24T16:41:03.000+05:45
10407,195695,265,18.57,2023-12-24 07:17:30,NP,2023-12-24T07:17:30.000+05:45
10118,196442,46,17.71,2025-02-10 12:03:27,NP,2025-02-10T12:03:27.000+05:45
10229,196708,21,16.11,2026-05-04 01:50:44,NP,2026-05-04T01:50:44.000+05:45
10004,197362,416,21.8,2026-01-12 15:56:42,DE,2026-01-12T15:56:42.000+05:45
10466,197811,89,137.36,2023-01-03 20:31:15,IN,2023-01-03T20:31:15.000+05:45
10363,197982,382,21.68,2024-10-04 02:25:40,AU,2024-10-04T02:25:40.000+05:45
10055,198535,183,186.89,2026-06-07 01:05:32,NP,2026-06-07T01:05:32.000+05:45
10154,200688,17,57.82,2023-03-27 06:19:30,NP,2023-03-27T06:19:30.000+05:45
10288,200811,58,48.4,2023-02-02 02:38:38,NP,2023-02-02T02:38:38.000+05:45
10151,201837,70,10.17,2026-03-11 23:24:09,NP,2026-03-11T23:24:09.000+05:45
10479,202719,343,39.06,2024-03-08 21:38:22,US,2024-03-08T21:38:22.000+05:45
10481,204785,460,1.31,2024-02-18 09:21:06,NP,2024-02-18T09:21:06.000+05:45
10048,204964,264,17.29,2023-05-25 22:17:08,AU,2023-05-25T22:17:08.000+05:45
10471,205872,212,116.95,2023-02-21 20:07:43,NP,2023-02-21T20:07:43.000+05:45
10296,208214,151,89.98,2023-09-04 05:17:20,NP,2023-09-04T05:17:20.000+05:45
10168,208491,457,31.67,2024-10-26 11:38:28,NP,2024-10-26T11:38:28.000+05:45
10095,209401,37,180.9,2024-11-18 15:27:59,NP,2024-11-18T15:27:59.000+05:45
10222,209575,438,21.58,2024-08-20 02:46:32,DE,2024-08-20T02:46:32.000+05:45
10040,209750,213,39.52,2024-06-10 05:07:53,US,2024-06-10T05:07:53.000+05:45
10393,209930,108,18.56,2026-06-20 20:50:44,NP,2026-06-20T20:50:44.000+05:45
10240,210600,399,54.09,2024-01-13 11:32:42,IN,2024-01-13T11:32:42.000+05:45
10351,211433,236,25.47,2023-03-28 17:36:35,NP,2023-03-28T17:36:35.000+05:45
10280,212282,289,32.22,2025-03-12 05:25:57,IN,2025-03-12T05:25:57.000+05:45
10185,212308,65,11.47,2024-01-08 00:13:51,US,2024-01-08T00:13:51.000+05:45
10152,212802,30,29.19,2025-11-18 18:13:33,NP,2025-11-18T18:13:33.000+05:45
10321,213157,427,25.21,2025-12-30 10:03:03,NP,2025-12-30T10:03:03.000+05:45
10429,213434,452,64.77,2026-03-17 21:11:06,AU,2026-03-17T21:11:06.000+05:45
10158,213644,308,28.81,2026-05-28 05:16:35,NP,2026-05-28T05:16:35.000+05:45
10346,214280,204,38.76,2023-06-27 01:02:31,NP,2023-06-27T01:02:31.000+05:45
10431,214574,481,19.53,2026-04-05 23:48:40,NP,2026-04-05T23:48:40.000+05:45
10449,215282,395,153.59,2023-04-16 03:43:41,NP,2023-04-16T03:43:41.000+05:45
10086,216682,261,29.5,2023-01-10 17:50:33,NP,2023-01-10T17:50:33.000+05:45
10234,217630,221,11.54,2023-10-23 00:53:26,NP,2023-10-23T00:53:26.000+05:45
10332,217898,437,123.86,2025-05-01 08:01:26,NP,2025-05-01T08:01:26.000+05:45
10071,218951,371,35.38,2025-02-14 06:01:24,NP,2025-02-14T06:01:24.000+05:45
10074,220748,476,15.66,2024-01-07 00:40:47,NP,2024-01-07T00:40:47.000+05:45
10205,221983,221,338.9,2023-12-08 10:55:48,NP,2023-12-08T10:55:48.000+05:45
10287,222058,326,32.22,2025-08-02 08:06:06,NP,2025-08-02T08:06:06.000+05:45
10221,223364,317,214.97,2025-05-04 22:07:57,AU,2025-05-04T22:07:57.000+05:45
10005,224357,261,65.62,2025-03-18 05:02:53,IN,2025-03-18T05:02:53.000+05:45
10335,225278,287,51.11,2024-08-06 13:37:57,NP,2024-08-06T13:37:57.000+05:45
10363,225418,440,66.06,2023-07-17 13:41:24,AU,2023-07-17T13:41:24.000+05:45
10286,225956,479,52.48,2024-03-17 00:53:29,NP,2024-03-17T00:53:29.000+05:45
10380,226833,313,215.57,2025-09-28 15:05:40,DE,2025-09-28T15:05:40.000+05:45
10335,228831,27,8.98,2026-06-12 01:27:31,NP,2026-06-12T01:27:31.000+05:45
10265,231204,80,130.68,2023-06-27 21:40:24,NP,2023-06-27T21:40:24.000+05:45
10327,232517,470,36.24,2025-08-14 07:48:09,NP,2025-08-14T07:48:09.000+05:45
10151,232537,92,84.13,2023-02-26 16:23:47,IN,2023-02-26T16:23:47.000+05:45
10293,233413,69,3.43,2026-04-21 14:36:50,NP,2026-04-21T14:36:50.000+05:45
10383,235065,275,32.0,2025-01-28 11:30:01,NP,2025-01-28T11:30:01.000+05:45
10497,235383,419,67.55,2023-01-06 20:15:11,NP,2023-01-06T20:15:11.000+05:45
10271,235618,126,216.59,2025-11-04 17:36:23,GB,2025-11-04T17:36:23.000+05:45
10311,236376,281,81.32,2024-05-22 18:31:50,GB,2024-05-22T18:31:50.000+05:45
10037,237054,233,67.98,2024-12-10 09:03:43,BR,2024-12-10T09:03:43.000+05:45
10221,238444,446,29.74,2025-10-06 13:52:42,NP,2025-10-06T13:52:42.000+05:45
10089,238828,294,36.56,2026-04-19 16:59:57,NP,2026-04-19T16:59:57.000+05:45
10291,239113,329,6.18,2024-01-08 03:47:37,JP,2024-01-08T03:47:37.000+05:45
10077,239301,262,28.71,2025-12-01 04:42:45,US,2025-12-01T04:42:45.000+05:45
10261,240461,396,50.7,2023-06-25 14:13:55,IN,2023-06-25T14:13:55.000+05:45
10430,240844,10,74.63,2026-03-04 19:13:10,NP,2026-03-04T19:13:10.000+05:45
10455,241302,416,5.34,2025-09-15 22:19:11,NP,2025-09-15T22:19:11.000+05:45
10093,242490,51,23.39,2024-12-16 03:17:50,NP,2024-12-16T03:17:50.000+05:45
10044,243222,366,13.17,2023-05-22 00:11:56,IN,2023-05-22T00:11:56.000+05:45
10495,243765,177,203.99,2025-11-17 01:55:34,NP,2025-11-17T01:55:34.000+05:45
10374,244307,105,8.48,2026-06-23 17:42:03,NP,2026-06-23T17:42:03.000+05:45
10404,244682,360,89.76,2024-09-17 09:13:11,DE,2024-09-17T09:13:11.000+05:45
10245,244896,255,65.62,2024-06-15 08:24:08,NP,2024-06-15T08:24:08.000+05:45
10117,244897,167,68.63,2024-02-08 22:38:47,NP,2024-02-08T22:38:47.000+05:45
10333,245582,499,46.85,2025-02-08 14:39:30,US,2025-02-08T14:39:30.000+05:45
10259,246038,286,11.26,2024-08-07 03:51:10,NP,2024-08-07T03:51:10.000+05:45
10129,246242,128,133.49,2024-05-09 07:22:07,NP,2024-05-09T07:22:07.000+05:45
10062,246731,387,99.81,2024-05-07 03:15:46,NP,2024-05-07T03:15:46.000+05:45
10339,247355,25,227.65,2023-08-31 07:53:31,NP,2023-08-31T07:53:31.000+05:45
